"state1","state2","jaccard"
"Texas","New Hampshire",0.127167927538469
"Utah","New Hampshire",0.130251190991771
"Vermont","New Hampshire",0.515562552985346
"Virginia","New Hampshire",0.324629380053908
"Washington","New Hampshire",0.171622068054179
"West Virginia","New Hampshire",0.409068445762293
"Wisconsin","New Hampshire",0.414597762386787
"Wyoming","New Hampshire",0.124210243312273
"Alabama","New Jersey",0.364062729004837
"Alaska","New Jersey",0.0824180361714427
"Arizona","New Jersey",0.098983513077972
"Arkansas","New Jersey",0.353639514731369
"California","New Jersey",0.106749041995777
"Colorado","New Jersey",0.16519600752206
"Connecticut","New Jersey",0.497477391718229
"Delaware","New Jersey",0.416040100250627
"Florida","New Jersey",0.234014968471919
"Georgia","New Jersey",0.387683146595628
"Hawaii","New Jersey",0.040565807657914
"Idaho","New Jersey",0.12370867768595
"Illinois","New Jersey",0.439623584277149
"Indiana","New Jersey",0.436034404708013
"Iowa","New Jersey",0.3072642353175
"Kansas","New Jersey",0.2751975332434
"Kentucky","New Jersey",0.418820042604427
"Louisiana","New Jersey",0.299490229396771
"Maine","New Jersey",0.371381306865178
"Maryland","New Jersey",0.553463919274146
"Massachusetts","New Jersey",0.494313210848644
"Michigan","New Jersey",0.427598095550813
"Minnesota","New Jersey",0.340741355004561
"Mississippi","New Jersey",0.311495351464072
"Missouri","New Jersey",0.400948036848225
"Montana","New Jersey",0.116803636999475
"Nebraska","New Jersey",0.2537100456621
"Nevada","New Jersey",0.0761975676346488
"New Hampshire","New Jersey",0.37976912541577
"New Mexico","New Jersey",0.11170745670531
"New York","New Jersey",0.497220854147611
"North Carolina","New Jersey",0.450783077032103
"North Dakota","New Jersey",0.118090986394558
"Ohio","New Jersey",0.484802552852014
"Oklahoma","New Jersey",0.294418799832144
"Oregon","New Jersey",0.147323198942498
"Pennsylvania","New Jersey",0.512883145536207
"Rhode Island","New Jersey",0.381485913194822
"South Carolina","New Jersey",0.376403538618578
"South Dakota","New Jersey",0.158453525641026
"Tennessee","New Jersey",0.431623576357137
"Texas","New Jersey",0.22607934655776
"Utah","New Jersey",0.11665854846566
"Vermont","New Jersey",0.396189804198271
"Virginia","New Jersey",0.514756184869939
"Washington","New Jersey",0.158842614050189
"West Virginia","New Jersey",0.431586113002042
"Wisconsin","New Jersey",0.394051419929424
"Wyoming","New Jersey",0.0843004363568842
"Alabama","New Mexico",0.0982799369747899
"Alaska","New Mexico",0.0741839762611276
"Arizona","New Mexico",0.390854033178267
"Arkansas","New Mexico",0.127102650365143
"California","New Mexico",0.144323645341534
"Colorado","New Mexico",0.350902184235518
"Connecticut","New Mexico",0.108921992631748
"Delaware","New Mexico",0.115125966074476
"Florida","New Mexico",0.0811960962324104
"Georgia","New Mexico",0.0994858969014867
"Hawaii","New Mexico",0.0378434914899686
"Idaho","New Mexico",0.199441520781871
"Illinois","New Mexico",0.135170990566038
"Indiana","New Mexico",0.120590121872996
"Iowa","New Mexico",0.145092460881935
"Kansas","New Mexico",0.1821875
"Kentucky","New Mexico",0.113653320069634
"Louisiana","New Mexico",0.109731876861966
"Maine","New Mexico",0.111328957463132
"Maryland","New Mexico",0.108226567768038
"Massachusetts","New Mexico",0.105783069475337
"Michigan","New Mexico",0.125744155655583
"Minnesota","New Mexico",0.143371757925072
"Mississippi","New Mexico",0.102035708326381
"Missouri","New Mexico",0.138101924506484
"Montana","New Mexico",0.201478539115083
"Nebraska","New Mexico",0.203281483059876
"Nevada","New Mexico",0.242654452016534
"New Hampshire","New Mexico",0.110010901162791
"New Jersey","New Mexico",0.11170745670531
"New York","New Mexico",0.104435966061158
"North Carolina","New Mexico",0.098133049745953
"North Dakota","New Mexico",0.149208039398376
"Ohio","New Mexico",0.114613180515759
"Oklahoma","New Mexico",0.199751861042184
"Oregon","New Mexico",0.152969227330303
"Pennsylvania","New Mexico",0.109082756853702
"Rhode Island","New Mexico",0.110483622548516
"South Carolina","New Mexico",0.101471607982125
"South Dakota","New Mexico",0.19385867554569
"Tennessee","New Mexico",0.112998040496408
"Texas","New Mexico",0.215387019481196
"Utah","New Mexico",0.298971328518275
"Vermont","New Mexico",0.110005571917536
"Virginia","New Mexico",0.107117506614183
"Washington","New Mexico",0.147043701799486
"West Virginia","New Mexico",0.108367153095588
"Wisconsin","New Mexico",0.132614555256065
"Wyoming","New Mexico",0.208240809277079
"Alabama","New York",0.30405013345712
"Alaska","New York",0.100823979757348
"Arizona","New York",0.0951004260499087
"Arkansas","New York",0.284094654274603
"California","New York",0.127453729669097
"Colorado","New York",0.175397292525015
"Connecticut","New York",0.462560656961553
"Delaware","New York",0.2914719178607
"Florida","New York",0.191562965454283
"Georgia","New York",0.313702801461632
"Hawaii","New York",0.0342044819666025
"Idaho","New York",0.125807095786461
"Illinois","New York",0.438865074505001
"Indiana","New York",0.400241408690713
"Iowa","New York",0.268640023859231
"Kansas","New York",0.226255380200861
"Kentucky","New York",0.349683321604504
"Louisiana","New York",0.228042056673933
"Maine","New York",0.394772018416753
"Maryland","New York",0.492095526404305
"Massachusetts","New York",0.545305676855895
"Michigan","New York",0.503537568982595
"Minnesota","New York",0.398310409830343
"Mississippi","New York",0.232379713914174
"Missouri","New York",0.34592582379705
"Montana","New York",0.126506840037925
"Nebraska","New York",0.221521256004015
"Nevada","New York",0.0692868462757528
"New Hampshire","New York",0.373919694072658
"New Jersey","New York",0.497220854147611
"New Mexico","New York",0.104435966061158
"North Carolina","New York",0.410632500434808
"North Dakota","New York",0.102007970570202
"Ohio","New York",0.511637293152159
"Oklahoma","New York",0.237358829568789
"Oregon","New York",0.163896659535955
"Pennsylvania","New York",0.567214897376648
"Rhode Island","New York",0.294862772695285
"South Carolina","New York",0.282295732292533
"South Dakota","New York",0.143683274021352
"Tennessee","New York",0.375326200417537
"Texas","New York",0.212593828190158
"Utah","New York",0.113745574102175
"Vermont","New York",0.455714919414461
"Virginia","New York",0.466009473818973
"Washington","New York",0.184606000110908
"West Virginia","New York",0.377799199169509
"Wisconsin","New York",0.452763176587583
"Wyoming","New York",0.0841414916625968
"Alabama","North Carolina",0.483972602739726
"Alaska","North Carolina",0.0650540469285526
"Arizona","North Carolina",0.0935543278084714
"Arkansas","North Carolina",0.374227259346482
"California","North Carolina",0.104240033807579
"Colorado","North Carolina",0.137008247789711
"Connecticut","North Carolina",0.377961998386032
"Delaware","North Carolina",0.320197449609214
"Florida","North Carolina",0.313191023535851
"Georgia","North Carolina",0.505656272661349
"Hawaii","North Carolina",0.0439936775553214
"Idaho","North Carolina",0.0934953829440521
"Illinois","North Carolina",0.386529415774763
"Indiana","North Carolina",0.352958008441233
"Iowa","North Carolina",0.238972555615014
"Kansas","North Carolina",0.236880078985342
"Kentucky","North Carolina",0.405262755297177
"Louisiana","North Carolina",0.357729593724562
"Maine","North Carolina",0.27756059421423
"Maryland","North Carolina",0.513597733711048
"Massachusetts","North Carolina",0.397938936183832
"Michigan","North Carolina",0.348038245961095
"Minnesota","North Carolina",0.278350515463918
"Mississippi","North Carolina",0.375634902585096
"Missouri","North Carolina",0.376581347455134
"Montana","North Carolina",0.0896447259708069
"Nebraska","North Carolina",0.203812207965586
"Nevada","North Carolina",0.0625206748263315
"New Hampshire","North Carolina",0.28702175543886
"New Jersey","North Carolina",0.450783077032103
"New Mexico","North Carolina",0.098133049745953
"New York","North Carolina",0.410632500434808
"North Dakota","North Carolina",0.0830806065442937
"Ohio","North Carolina",0.43489203868062
"Oklahoma","North Carolina",0.298130972456436
"Oregon","North Carolina",0.12222344402903
"Pennsylvania","North Carolina",0.445780001299461
"Rhode Island","North Carolina",0.266339737921055
"South Carolina","North Carolina",0.48311227637261
"South Dakota","North Carolina",0.119981612013485
"Tennessee","North Carolina",0.496383229997048
"Texas","North Carolina",0.28646188850967
"Utah","North Carolina",0.0903723887375114
"Vermont","North Carolina",0.313987473903967
"Virginia","North Carolina",0.542984845310427
"Washington","North Carolina",0.12822483258316
"West Virginia","North Carolina",0.379784178247031
"Wisconsin","North Carolina",0.323362974939369
"Wyoming","North Carolina",0.0608526573527294
"Alabama","North Dakota",0.0818324558972938
"Alaska","North Dakota",0.0866748380318683
"Arizona","North Dakota",0.0912938331318017
"Arkansas","North Dakota",0.123856167031834
"California","North Dakota",0.0519512434876634
"Colorado","North Dakota",0.186421025508889
"Connecticut","North Dakota",0.136275897567881
"Delaware","North Dakota",0.157235093049753
"Florida","North Dakota",0.0562786848243172
"Georgia","North Dakota",0.0880724710619024
"Hawaii","North Dakota",0.0266272189349112
"Idaho","North Dakota",0.191786129407207
"Illinois","North Dakota",0.150293498726326
"Indiana","North Dakota",0.150783457487799
"Iowa","North Dakota",0.246561690253139
"Kansas","North Dakota",0.22305909617613
"Kentucky","North Dakota",0.134195634599838
"Louisiana","North Dakota",0.0986910994764398
"Maine","North Dakota",0.155763688760807
"Maryland","North Dakota",0.107995342518921
"Massachusetts","North Dakota",0.112598277798577
"Michigan","North Dakota",0.148204903677758
"Minnesota","North Dakota",0.196822936846184
"Mississippi","North Dakota",0.101802044109736
"Missouri","North Dakota",0.149396642182581
"Montana","North Dakota",0.253307725138711
"Nebraska","North Dakota",0.281224489795918
"Nevada","North Dakota",0.140003733432892
"New Hampshire","North Dakota",0.164027149321267
"New Jersey","North Dakota",0.118090986394558
"New Mexico","North Dakota",0.149208039398376
"New York","North Dakota",0.102007970570202
"North Carolina","North Dakota",0.0830806065442937
"Ohio","North Dakota",0.121528442827045
"Oklahoma","North Dakota",0.148982068221653
"Oregon","North Dakota",0.106783786644089
"Pennsylvania","North Dakota",0.110719768807008
"Rhode Island","North Dakota",0.179857578840285
"South Carolina","North Dakota",0.0915078804987062
"South Dakota","North Dakota",0.415351941747573
"Tennessee","North Dakota",0.111709576645481
"Texas","North Dakota",0.0679221082089552
"Utah","North Dakota",0.173831135468402
"Vermont","North Dakota",0.148867730313948
"Virginia","North Dakota",0.099628656824563
"Washington","North Dakota",0.111448941077794
"West Virginia","North Dakota",0.14110608492631
"Wisconsin","North Dakota",0.170976317061382
"Wyoming","North Dakota",0.26636628677445
"Alabama","Ohio",0.362360709863805
"Alaska","Ohio",0.0844077051418171
"Arizona","Ohio",0.0993435194329867
"Arkansas","Ohio",0.370476035213564
"California","Ohio",0.109247489752172
"Colorado","Ohio",0.179011925042589
"Connecticut","Ohio",0.457999483070561
"Delaware","Ohio",0.330114382148884
"Florida","Ohio",0.198137721957557
"Georgia","Ohio",0.363066051341217
"Hawaii","Ohio",0.0343756930583278
"Idaho","Ohio",0.128138116733983
"Illinois","Ohio",0.545842395850761
"Indiana","Ohio",0.508847991505928
"Iowa","Ohio",0.341593416869272
"Kansas","Ohio",0.300811541929666
"Kentucky","Ohio",0.479878103432822
"Louisiana","Ohio",0.279450566506286
"Maine","Ohio",0.353094298429759
"Maryland","Ohio",0.522590714007023
"Massachusetts","Ohio",0.467068066671562
"Michigan","Ohio",0.508972797401543
"Minnesota","Ohio",0.412415588642096
"Mississippi","Ohio",0.286210709208656
"Missouri","Ohio",0.458762440501947
"Montana","Ohio",0.126472011614777
"Nebraska","Ohio",0.274929027679205
"Nevada","Ohio",0.0760836617156714
"New Hampshire","Ohio",0.358075113202522
"New Jersey","Ohio",0.484802552852014
"New Mexico","Ohio",0.114613180515759
"New York","Ohio",0.511637293152159
"North Carolina","Ohio",0.43489203868062
"North Dakota","Ohio",0.121528442827045
"Oklahoma","Ohio",0.306108010376543
"Oregon","Ohio",0.15037827111497
"Pennsylvania","Ohio",0.578816971198513
"Rhode Island","Ohio",0.310813361011512
"South Carolina","Ohio",0.319234566026274
"South Dakota","Ohio",0.171425948030484
"Tennessee","Ohio",0.471744864519223
"Texas","Ohio",0.229859364813263
"Utah","Ohio",0.120464767616192
"Vermont","Ohio",0.427421383647799
"Virginia","Ohio",0.500259509156966
"Washington","Ohio",0.164952950707297
"West Virginia","Ohio",0.46758277229549
"Wisconsin","Ohio",0.479657209418421
"Wyoming","Ohio",0.0880885958238228
"Alabama","Oklahoma",0.344743869871328
"Alaska","Oklahoma",0.04358444486192
"Arizona","Oklahoma",0.148802570093458
"Arkansas","Oklahoma",0.463372717508056
"California","Oklahoma",0.0906716417910448
"Colorado","Oklahoma",0.214962121212121
"Connecticut","Oklahoma",0.264175257731959
"Delaware","Oklahoma",0.30447159293085
"Florida","Oklahoma",0.223154904113127
"Georgia","Oklahoma",0.322838622779695
"Hawaii","Oklahoma",0.0427606177606178
"Idaho","Oklahoma",0.116767676767677
"Illinois","Oklahoma",0.363960749330955
"Indiana","Oklahoma",0.315245232900104
"Iowa","Oklahoma",0.302135605088108
"Kansas","Oklahoma",0.452559462254395
"Kentucky","Oklahoma",0.363282848956201
"Louisiana","Oklahoma",0.375750051727705
"Maine","Oklahoma",0.184258750229064
"Maryland","Oklahoma",0.32159339324751
"Massachusetts","Oklahoma",0.239005312868949
"Michigan","Oklahoma",0.255628058727569
"Minnesota","Oklahoma",0.246459671035271
"Mississippi","Oklahoma",0.350763201320132
"Missouri","Oklahoma",0.448849782677833
"Montana","Oklahoma",0.126358695652174
"Nebraska","Oklahoma",0.351135814403093
"Nevada","Oklahoma",0.107300884955752
"New Hampshire","Oklahoma",0.206958428870501
"New Jersey","Oklahoma",0.294418799832144
"New Mexico","Oklahoma",0.199751861042184
"New York","Oklahoma",0.237358829568789
"North Carolina","Oklahoma",0.298130972456436
"North Dakota","Oklahoma",0.148982068221653
"Ohio","Oklahoma",0.306108010376543
"Oregon","Oklahoma",0.106533170064107
"Pennsylvania","Oklahoma",0.27354160497483
"Rhode Island","Oklahoma",0.230229885057471
"South Carolina","Oklahoma",0.334713465700574
"South Dakota","Oklahoma",0.212340048143925
"Tennessee","Oklahoma",0.361717352415027
"Texas","Oklahoma",0.33300803673938
"Utah","Oklahoma",0.139561930606707
"Vermont","Oklahoma",0.215340010542963
"Virginia","Oklahoma",0.317335188190741
"Washington","Oklahoma",0.104738154613466
"West Virginia","Oklahoma",0.281627719580983
"Wisconsin","Oklahoma",0.268137978972978
"Wyoming","Oklahoma",0.105503539620918
"Alabama","Oregon",0.0948306384987608
"Alaska","Oregon",0.198530087276068
"Arizona","Oregon",0.14088326446281
"Arkansas","Oregon",0.106134925712661
"California","Oregon",0.301880704342214
"Colorado","Oregon",0.23084592376716
"Connecticut","Oregon",0.140465793304221
"Delaware","Oregon",0.112793598898735
"Florida","Oregon",0.0694565384418378
"Georgia","Oregon",0.101541534044811
"Hawaii","Oregon",0.0383079305566876
"Idaho","Oregon",0.341317365269461
"Illinois","Oregon",0.144508670520231
"Indiana","Oregon",0.144098479362781
"Iowa","Oregon",0.128598517496983
"Kansas","Oregon",0.11512740201473
"Kentucky","Oregon",0.117884094072826
"Louisiana","Oregon",0.0838847385272145
"Maine","Oregon",0.16969696969697
"Maryland","Oregon",0.136782467936745
"Massachusetts","Oregon",0.151367968029511
"Michigan","Oregon",0.179152207933592
"Minnesota","Oregon",0.173209993444533
"Mississippi","Oregon",0.0854935374395263
"Missouri","Oregon",0.122841105354059
"Montana","Oregon",0.257343487291069
"Nebraska","Oregon",0.13822125813449
"Nevada","Oregon",0.202805648457822
"New Hampshire","Oregon",0.151348692301386
"New Jersey","Oregon",0.147323198942498
"New Mexico","Oregon",0.152969227330303
"New York","Oregon",0.163896659535955
"North Carolina","Oregon",0.12222344402903
"North Dakota","Oregon",0.106783786644089
"Ohio","Oregon",0.15037827111497
"Oklahoma","Oregon",0.106533170064107
"Pennsylvania","Oregon",0.159096414728682
"Rhode Island","Oregon",0.127777282055858
"South Carolina","Oregon",0.0946625016976776
"South Dakota","Oregon",0.137982195845697
"Tennessee","Oregon",0.123257184002095
"Texas","Oregon",0.0941631871955463
"Utah","Oregon",0.235251668771423
"Vermont","Oregon",0.156678647399692
"Virginia","Oregon",0.133667801469271
"Washington","Oregon",0.528035745575609
"West Virginia","Oregon",0.132221192462156
"Wisconsin","Oregon",0.166125846501129
"Wyoming","Oregon",0.190978985135828
"Alabama","Pennsylvania",0.340652116749934
"Alaska","Pennsylvania",0.0930249632892805
"Arizona","Pennsylvania",0.0976652601969058
"Arkansas","Pennsylvania",0.3317771314863
"California","Pennsylvania",0.115420266211857
"Colorado","Pennsylvania",0.173191684700636
"Connecticut","Pennsylvania",0.490044247787611
"Delaware","Pennsylvania",0.328806547351381
"Florida","Pennsylvania",0.192650918635171
"Georgia","Pennsylvania",0.352790116601888
"Hawaii","Pennsylvania",0.0352172678216416
"Idaho","Pennsylvania",0.12824218452879
"Illinois","Pennsylvania",0.474746693479774
"Indiana","Pennsylvania",0.461799801126947
"Iowa","Pennsylvania",0.30733543417367
"Kansas","Pennsylvania",0.26327303323517
"Kentucky","Pennsylvania",0.426938162396729
"Louisiana","Pennsylvania",0.2538551916581
"Maine","Pennsylvania",0.384793964016251
"Maryland","Pennsylvania",0.554524361948956
"Massachusetts","Pennsylvania",0.508028447833419
"Michigan","Pennsylvania",0.501488095238095
"Minnesota","Pennsylvania",0.39466936047867
"Mississippi","Pennsylvania",0.263023952095808
"Missouri","Pennsylvania",0.403040295986488
"Montana","Pennsylvania",0.125599381283836
"Nebraska","Pennsylvania",0.248977206312098
"Nevada","Pennsylvania",0.0719826023921711
"New Hampshire","Pennsylvania",0.383141762452107
"New Jersey","Pennsylvania",0.512883145536207
"New Mexico","Pennsylvania",0.109082756853702
"New York","Pennsylvania",0.567214897376648
"North Carolina","Pennsylvania",0.445780001299461
"North Dakota","Pennsylvania",0.110719768807008
"Ohio","Pennsylvania",0.578816971198513
"Oklahoma","Pennsylvania",0.27354160497483
"Oregon","Pennsylvania",0.159096414728682
"Rhode Island","Pennsylvania",0.311950711243997
"South Carolina","Pennsylvania",0.312554808535516
"South Dakota","Pennsylvania",0.154997836434444
"Tennessee","Pennsylvania",0.447805547089302
"Texas","Pennsylvania",0.214703500404931
"Utah","Pennsylvania",0.116100294561391
"Vermont","Pennsylvania",0.455612497933543
"Virginia","Pennsylvania",0.521408738857226
"Washington","Pennsylvania",0.175373361779945
"West Virginia","Pennsylvania",0.471989295272079
"Wisconsin","Pennsylvania",0.459949141767324
"Wyoming","Pennsylvania",0.0848782847009512
"Alabama","Rhode Island",0.234692970763352
"Alaska","Rhode Island",0.0917729757875553
"Arizona","Rhode Island",0.0819058706136704
"Arkansas","Rhode Island",0.267558139534884
"California","Rhode Island",0.0709290709290709
"Colorado","Rhode Island",0.150737522731865
"Connecticut","Rhode Island",0.447102115915363
"Delaware","Rhode Island",0.419139084205111
"Florida","Rhode Island",0.150109905693824
"Georgia","Rhode Island",0.26126213592233
"Hawaii","Rhode Island",0.0396294390118374
"Idaho","Rhode Island",0.141819676623733
"Illinois","Rhode Island",0.306884359400998
"Indiana","Rhode Island",0.326625386996904
"Iowa","Rhode Island",0.31284046692607
"Kansas","Rhode Island",0.266964285714286
"Kentucky","Rhode Island",0.324709411323585
"Louisiana","Rhode Island",0.22325043377675
"Maine","Rhode Island",0.38991825613079
"Maryland","Rhode Island",0.339505564857678
"Massachusetts","Rhode Island",0.363971301144076
"Michigan","Rhode Island",0.325279782449535
"Minnesota","Rhode Island",0.292099322799097
"Mississippi","Rhode Island",0.239426523297491
"Missouri","Rhode Island",0.300071275837491
"Montana","Rhode Island",0.142087351106069
"Nebraska","Rhode Island",0.264046622833234
"Nevada","Rhode Island",0.0899526564965807
"New Hampshire","Rhode Island",0.433766233766234
"New Jersey","Rhode Island",0.381485913194822
"New Mexico","Rhode Island",0.110483622548516
"New York","Rhode Island",0.294862772695285
"North Carolina","Rhode Island",0.266339737921055
"North Dakota","Rhode Island",0.179857578840285
"Ohio","Rhode Island",0.310813361011512
"Oklahoma","Rhode Island",0.230229885057471
"Oregon","Rhode Island",0.127777282055858
"Pennsylvania","Rhode Island",0.311950711243997
"South Carolina","Rhode Island",0.278986720232117
"South Dakota","Rhode Island",0.208899876390606
"Tennessee","Rhode Island",0.296649725132248
"Texas","Rhode Island",0.133112216694306
"Utah","Rhode Island",0.126418152350081
"Vermont","Rhode Island",0.353722432070184
"Virginia","Rhode Island",0.309380142622052
"Washington","Rhode Island",0.137998575498575
"West Virginia","Rhode Island",0.373575058371103
"Wisconsin","Rhode Island",0.316916250693289
"Wyoming","Rhode Island",0.113796414852753
"Alabama","South Carolina",0.50120960774149
"Alaska","South Carolina",0.0451783355350066
"Arizona","South Carolina",0.0930540827147402
"Arkansas","South Carolina",0.404629358335775
"California","South Carolina",0.0801803959131545
"Colorado","South Carolina",0.118961625282167
"Connecticut","South Carolina",0.311611910580143
"Delaware","South Carolina",0.368090306063075
"Florida","South Carolina",0.359064569536424
"Georgia","South Carolina",0.54131187423973
"Hawaii","South Carolina",0.0581182500457624
"Idaho","South Carolina",0.0827605169095408
"Illinois","South Carolina",0.321475625823452
"Indiana","South Carolina",0.311272531611515
"Iowa","South Carolina",0.231882559702264
"Kansas","South Carolina",0.262232979059244
"Kentucky","South Carolina",0.38432799134795
"Louisiana","South Carolina",0.443121149897331
"Maine","South Carolina",0.221042298768517
"Maryland","South Carolina",0.40261126621777
"Massachusetts","South Carolina",0.285641025641026
"Michigan","South Carolina",0.260594708499181
"Minnesota","South Carolina",0.212359915543284
"Mississippi","South Carolina",0.4719005630511
"Missouri","South Carolina",0.36329269445232
"Montana","South Carolina",0.0776345291479821
"Nebraska","South Carolina",0.211076174054164
"Nevada","South Carolina",0.0682581465008623
"New Hampshire","South Carolina",0.243716163959783
"New Jersey","South Carolina",0.376403538618578
"New Mexico","South Carolina",0.101471607982125
"New York","South Carolina",0.282295732292533
"North Carolina","South Carolina",0.48311227637261
"North Dakota","South Carolina",0.0915078804987062
"Ohio","South Carolina",0.319234566026274
"Oklahoma","South Carolina",0.334713465700574
"Oregon","South Carolina",0.0946625016976776
"Pennsylvania","South Carolina",0.312554808535516
"Rhode Island","South Carolina",0.278986720232117
"South Dakota","South Carolina",0.128880629645824
"Tennessee","South Carolina",0.422518914107699
"Texas","South Carolina",0.274665107378269
"Utah","South Carolina",0.0861754751366832
"Vermont","South Carolina",0.234851049424509
"Virginia","South Carolina",0.425380304243395
"Washington","South Carolina",0.095520377231391
"West Virginia","South Carolina",0.324491600353669
"Wisconsin","South Carolina",0.243661401377076
"Wyoming","South Carolina",0.0594682362492389
"Alabama","South Dakota",0.11939643828406
"Alaska","South Dakota",0.100273058252427
"Arizona","South Dakota",0.121000471920717
"Arkansas","South Dakota",0.176605228285749
"California","South Dakota",0.0709855929777693
"Colorado","South Dakota",0.247688564476886
"Connecticut","South Dakota",0.178780284043442
"Delaware","South Dakota",0.198757763975155
"Florida","South Dakota",0.0784958535887904
"Georgia","South Dakota",0.121971990915973
"Hawaii","South Dakota",0.033784789403185
"Idaho","South Dakota",0.227660300136426
"Illinois","South Dakota",0.212793041264453
"Indiana","South Dakota",0.203777216408036
"Iowa","South Dakota",0.318107961725943
"Kansas","South Dakota",0.300440528634361
"Kentucky","South Dakota",0.185495991983968
"Louisiana","South Dakota",0.135827718960539
"Maine","South Dakota",0.190651260504202
"Maryland","South Dakota",0.152871543512439
"Massachusetts","South Dakota",0.15266019071384
"Michigan","South Dakota",0.202647763994579
"Minnesota","South Dakota",0.263041880969875
"Mississippi","South Dakota",0.138071191033379
"Missouri","South Dakota",0.211559836976658
"Montana","South Dakota",0.283858998144712
"Nebraska","South Dakota",0.374812312312312
"Nevada","South Dakota",0.16742819843342
"New Hampshire","South Dakota",0.200698588269539
"New Jersey","South Dakota",0.158453525641026
"New Mexico","South Dakota",0.19385867554569
"New York","South Dakota",0.143683274021352
"North Carolina","South Dakota",0.119981612013485
"North Dakota","South Dakota",0.415351941747573
"Ohio","South Dakota",0.171425948030484
"Oklahoma","South Dakota",0.212340048143925
"Oregon","South Dakota",0.137982195845697
"Pennsylvania","South Dakota",0.154997836434444
"Rhode Island","South Dakota",0.208899876390606
"South Carolina","South Dakota",0.128880629645824
"Tennessee","South Dakota",0.157653528872594
"Texas","South Dakota",0.103802086302229
"Utah","South Dakota",0.215912588488766
"Vermont","South Dakota",0.193016024874432
"Virginia","South Dakota",0.144195731389901
"Washington","South Dakota",0.141513132105057
"West Virginia","South Dakota",0.18479422768573
"Wisconsin","South Dakota",0.235673187571922
"Wyoming","South Dakota",0.291287962757703
"Alabama","Tennessee",0.481973281828424
"Alaska","Tennessee",0.0646651270207852
"Arizona","Tennessee",0.0990471414242728
"Arkansas","Tennessee",0.472829720179544
"California","Tennessee",0.091286790401491
"Colorado","Tennessee",0.150802835237957
"Connecticut","Tennessee",0.382342470630118
"Delaware","Tennessee",0.365489275424181
"Florida","Tennessee",0.242050422180969
"Georgia","Tennessee",0.474198164828689
"Hawaii","Tennessee",0.0407168814007268
"Idaho","Tennessee",0.10819898267092
"Illinois","Tennessee",0.463640256959315
"Indiana","Tennessee",0.439389761970407
"Iowa","Tennessee",0.308951303293595
"Kansas","Tennessee",0.316932713679531
"Kentucky","Tennessee",0.551564905079528
"Louisiana","Tennessee",0.361717481508209
"Maine","Tennessee",0.284169210641082
"Maryland","Tennessee",0.48642441145107
"Massachusetts","Tennessee",0.360436182669789
"Michigan","Tennessee",0.372724369211115
"Minnesota","Tennessee",0.308398197460057
"Mississippi","Tennessee",0.392967361825493
"Missouri","Tennessee",0.481463741737714
"Montana","Tennessee",0.105591700369263
"Nebraska","Tennessee",0.258971871968962
"Nevada","Tennessee",0.0733199262611027
"New Hampshire","Tennessee",0.306492530301607
"New Jersey","Tennessee",0.431623576357137
"New Mexico","Tennessee",0.112998040496408
"New York","Tennessee",0.375326200417537
"North Carolina","Tennessee",0.496383229997048
"North Dakota","Tennessee",0.111709576645481
"Ohio","Tennessee",0.471744864519223
"Oklahoma","Tennessee",0.361717352415027
"Oregon","Tennessee",0.123257184002095
"Pennsylvania","Tennessee",0.447805547089302
"Rhode Island","Tennessee",0.296649725132248
"South Carolina","Tennessee",0.422518914107699
"South Dakota","Tennessee",0.157653528872594
"Texas","Tennessee",0.253896657144289
"Utah","Tennessee",0.105980256180142
"Vermont","Tennessee",0.32803738317757
"Virginia","Tennessee",0.514467127471468
"Washington","Tennessee",0.126350735581305
"West Virginia","Tennessee",0.449880191693291
"Wisconsin","Tennessee",0.359737889847379
"Wyoming","Tennessee",0.075712143928036
"Alabama","Texas",0.316321953650635
"Alaska","Texas",0.0335706516365075
"Arizona","Texas",0.198994927672365
"Arkansas","Texas",0.292154049878614
"California","Texas",0.133536374768439
"Colorado","Texas",0.165447986740762
"Connecticut","Texas",0.181352613345383
"Delaware","Texas",0.171700664938578
"Florida","Texas",0.287833295989245
"Georgia","Texas",0.281408549756367
"Hawaii","Texas",0.0527983644262714
"Idaho","Texas",0.0764584408879711
"Illinois","Texas",0.25
"Indiana","Texas",0.202979610515076
"Iowa","Texas",0.158584462261543
"Kansas","Texas",0.21523083145548
"Kentucky","Texas",0.221183306920232
"Louisiana","Texas",0.321336613835326
"Maine","Texas",0.125142376070916
"Maryland","Texas",0.253082569687665
"Massachusetts","Texas",0.195198705268837
"Michigan","Texas",0.183137623297323
"Minnesota","Texas",0.162946428571429
"Mississippi","Texas",0.277170274492301
"Missouri","Texas",0.261397849462366
"Montana","Texas",0.0749294597136587
"Nebraska","Texas",0.176764276898912
"Nevada","Texas",0.087383714853141
"New Hampshire","Texas",0.127167927538469
"New Jersey","Texas",0.22607934655776
"New Mexico","Texas",0.215387019481196
"New York","Texas",0.212593828190158
"North Carolina","Texas",0.28646188850967
"North Dakota","Texas",0.0679221082089552
"Ohio","Texas",0.229859364813263
"Oklahoma","Texas",0.33300803673938
"Oregon","Texas",0.0941631871955463
"Pennsylvania","Texas",0.214703500404931
"Rhode Island","Texas",0.133112216694306
"South Carolina","Texas",0.274665107378269
"South Dakota","Texas",0.103802086302229
"Tennessee","Texas",0.253896657144289
"Utah","Texas",0.107440139759531
"Vermont","Texas",0.142497944973647
